Obs,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,job_type,salary
13231,0.78,0.96,2,285,3,0,0,0,sales,high
13232,0.65,0.91,4,224,2,1,0,0,sales,low
13236,0.66,0.58,4,244,3,0,0,0,sales,medium
13237,0.67,0.68,4,171,3,0,0,0,sales,low
13240,0.86,0.87,5,171,2,0,0,0,sales,low
13241,0.52,0.59,5,150,2,0,0,0,sales,low
13246,0.83,0.52,2,149,2,1,0,0,sales,low
13251,0.31,0.87,6,240,3,1,0,0,hr,low
13252,0.62,0.81,3,245,2,1,0,0,hr,low
13255,0.61,0.83,4,153,2,0,0,0,technica,low
13256,0.93,0.99,3,169,3,0,0,0,technica,low
13259,0.36,0.44,5,155,3,0,0,0,technica,medium
13260,0.29,0.39,6,105,6,0,0,0,technica,medium
13261,0.65,0.83,4,251,2,0,0,0,technica,medium
13265,0.66,0.58,3,157,2,0,0,0,support,medium
13266,0.59,0.54,4,178,2,0,0,0,support,medium
13267,0.45,0.48,3,145,2,0,0,0,support,medium
13272,0.7,0.76,4,173,2,0,0,0,support,medium
13275,0.8,0.86,3,203,3,0,0,0,support,medium
13276,0.59,0.53,5,169,3,0,0,0,technica,low
13278,0.7,0.54,5,263,3,0,0,0,technica,low
13280,0.12,0.49,4,191,5,0,0,0,IT,low
13283,0.97,0.5,3,216,3,0,0,0,IT,low
13285,0.49,0.63,3,181,3,1,0,0,product_,medium
13286,0.9,0.93,3,209,3,0,0,0,product_,medium
13288,0.59,0.48,3,197,3,0,0,0,product_,medium
13291,0.73,0.84,3,216,8,0,0,0,manageme,medium
13293,0.94,0.49,4,176,8,0,0,0,manageme,medium
13299,0.55,0.86,4,169,6,0,0,0,IT,medium
13300,0.59,0.73,3,172,6,0,0,0,product_,medium
13301,0.72,0.98,4,156,3,0,0,0,product_,medium
13302,0.87,0.52,4,140,3,0,0,0,product_,medium
13303,0.86,0.82,4,212,2,0,0,0,product_,medium
13310,0.69,0.83,4,252,3,0,0,0,manageme,medium
13313,0.16,0.61,6,269,2,0,0,0,accounti,high
13315,0.77,0.81,4,164,3,0,0,0,technica,high
13316,0.85,0.87,6,232,5,0,0,0,manageme,high
13318,0.68,0.65,3,173,3,1,0,0,marketin,high
13322,0.44,0.51,2,219,4,0,0,0,sales,low
13323,0.94,0.73,4,204,2,0,0,0,sales,low
13325,0.75,0.51,2,215,2,1,0,0,sales,low
13326,0.76,0.67,5,243,3,0,0,0,sales,low
13327,0.13,0.97,4,162,6,0,0,0,sales,low
13329,0.45,0.55,4,206,2,0,0,0,sales,low
13330,0.49,1,2,125,4,1,0,0,sales,low
13333,0.53,0.91,5,181,3,0,0,0,sales,low
13336,0.29,0.75,6,271,10,0,0,0,sales,medium
13338,0.25,0.9,6,229,8,0,0,0,sales,medium
13340,0.96,0.84,3,147,8,0,0,0,accounti,medium
13341,0.8,0.9,4,211,8,0,0,0,accounti,medium
13344,0.43,0.74,4,129,6,0,0,0,hr,medium
13346,0.75,0.85,3,250,6,0,0,0,technica,medium
13349,0.63,0.57,4,192,3,0,0,0,technica,high
13350,0.75,0.93,3,247,2,0,0,0,technica,high
13356,0.89,0.97,4,147,2,0,0,0,technica,low
13361,0.28,0.44,4,170,2,0,0,0,support,low
13364,0.99,0.8,3,209,2,0,0,0,support,medium
13367,0.7,0.88,4,180,2,0,0,0,support,medium
13370,0.69,0.55,3,172,2,0,0,0,technica,medium
13371,0.6,0.62,5,274,3,0,0,0,manageme,medium
13377,0.54,0.68,6,249,5,0,0,0,product_,medium
13378,0.48,0.77,6,274,6,0,0,0,product_,medium
13379,0.55,0.96,3,194,3,0,0,0,product_,medium
13382,0.93,0.98,3,241,3,0,0,0,IT,medium
13384,0.67,0.52,4,207,3,0,0,0,IT,medium
13386,0.61,0.97,6,286,4,0,0,0,product_,medium
13387,0.57,0.39,4,132,3,0,0,0,product_,high
13390,0.61,0.96,3,214,2,0,0,0,IT,medium
13395,0.82,0.91,5,271,2,0,0,1,RandD,medium
13402,0.28,0.89,4,97,6,0,0,0,manageme,low
13403,0.47,0.56,4,226,3,0,0,0,marketin,low
13411,0.84,0.85,4,207,10,0,0,0,sales,low
13413,0.53,0.64,3,143,2,0,0,0,sales,low
13416,0.94,0.51,3,242,3,0,0,0,sales,medium
13418,1,0.72,5,194,7,1,0,0,sales,medium
13422,0.6,0.54,4,182,6,0,0,0,sales,medium
13431,0.48,0.42,2,275,6,1,0,1,hr,medium
13434,0.97,0.84,4,177,6,0,0,0,technica,low
13435,0.97,0.66,5,234,6,0,0,0,technica,low
13436,0.71,0.54,4,188,6,0,0,0,technica,low
13439,0.48,0.93,3,150,10,0,0,0,technica,low
13441,0.63,0.61,5,186,10,0,0,0,technica,low
13447,0.65,0.62,4,258,2,0,0,0,support,high
13448,0.92,0.85,3,207,2,0,0,0,support,low
13454,0.6,0.61,5,191,2,1,0,0,technica,high
13456,0.82,0.82,3,164,3,0,0,0,technica,high
13461,0.75,0.84,5,222,3,1,0,0,IT,medium
13462,0.5,0.77,3,265,3,0,0,0,IT,medium
13464,0.76,0.45,4,147,2,0,0,0,product_,medium
13469,0.76,0.57,5,255,4,0,0,0,manageme,medium
13470,0.76,0.77,4,169,10,0,0,0,manageme,medium
13474,0.98,0.67,3,190,10,0,0,0,IT,medium
13477,0.18,0.75,3,142,2,0,0,0,product_,low
13479,0.7,0.62,3,110,3,0,0,0,product_,low
13482,0.16,0.93,5,210,7,0,0,1,manageme,medium
13483,0.58,0.59,3,207,7,0,0,1,manageme,medium
13486,0.48,0.84,4,186,7,0,0,1,manageme,medium
13488,0.81,0.62,3,240,6,0,0,1,sales,low
13493,0.87,0.88,4,140,8,0,0,0,marketin,medium
13498,0.76,0.82,4,170,6,0,0,0,sales,medium
13501,0.98,0.55,3,166,6,1,0,0,sales,medium
13504,0.29,0.37,6,187,10,1,0,0,sales,high
13505,0.87,0.48,5,170,3,0,0,0,sales,low
13511,0.77,0.75,6,246,6,0,0,0,sales,low
13512,0.77,0.76,6,263,6,0,0,0,sales,low
13514,0.66,0.49,4,157,3,0,0,0,sales,low
13517,0.97,0.62,6,118,2,0,0,0,accounti,low
13518,0.26,0.99,5,184,5,0,0,0,hr,low
13521,0.55,0.4,3,158,3,0,0,0,hr,low
13522,0.77,0.74,5,243,2,0,0,0,technica,low
13527,0.66,0.77,4,188,2,0,0,0,technica,low
13531,0.78,0.77,3,244,2,0,0,0,technica,medium
13533,0.78,0.68,2,159,3,1,0,0,support,medium
13543,0.86,0.61,4,193,2,0,0,0,support,high
13546,0.79,0.73,2,147,2,0,0,0,technica,medium
13548,0.85,0.67,3,176,2,0,0,0,IT,medium
13549,0.65,0.37,3,170,6,0,0,0,IT,low
13550,0.94,0.65,4,213,2,1,0,0,IT,low
13552,0.77,0.54,4,139,3,1,0,0,IT,low
13553,0.77,0.91,4,239,3,1,0,0,product_,low
13557,0.8,0.67,3,178,3,0,0,0,IT,low
13558,0.98,0.7,3,153,10,0,0,0,manageme,high
13563,0.64,0.52,5,258,10,1,0,0,manageme,high
13565,0.36,0.73,2,111,2,0,0,0,sales,low
13570,0.73,0.77,3,233,3,0,0,0,sales,medium
13579,0.85,0.49,4,139,2,0,0,0,sales,medium
13580,0.56,0.67,3,270,2,0,0,0,sales,medium
13583,0.94,0.59,3,151,2,0,0,0,sales,low
13591,0.64,0.38,5,122,4,0,0,0,sales,low
13598,0.92,0.6,4,161,3,0,0,0,IT,low
13599,0.43,0.46,2,186,2,0,0,0,product_,low
13600,0.52,0.8,3,252,4,0,0,0,product_,low
13604,0.98,0.68,5,171,3,0,0,0,manageme,high
13607,0.54,0.79,5,249,3,1,0,0,manageme,high
13608,0.63,0.48,4,180,4,0,0,0,manageme,high
13609,0.55,0.69,4,220,3,1,0,0,manageme,high
13616,0.69,0.58,4,149,3,0,0,1,marketin,medium
13617,0.6,0.62,3,238,4,0,0,1,marketin,medium
13618,0.82,0.71,2,209,5,0,0,1,marketin,medium
13619,0.86,0.95,4,149,3,0,0,1,sales,medium
13620,0.69,0.59,4,264,3,0,0,0,sales,medium
13621,0.87,0.87,5,207,2,0,0,0,sales,high
13622,0.17,0.78,3,239,6,0,0,0,sales,low
13623,0.94,0.51,6,239,5,0,0,0,sales,medium
13632,0.78,0.43,4,275,3,0,0,0,IT,low
13634,0.55,0.58,3,254,2,0,0,0,manageme,high
13635,0.53,0.53,4,257,2,0,0,0,manageme,high
13640,0.64,0.55,4,215,2,0,0,0,sales,low
13643,0.81,0.77,3,221,2,0,0,0,technica,low
13658,0.31,0.7,3,132,3,0,0,0,product_,low
13660,0.57,0.46,3,186,3,1,0,0,IT,medium
13663,0.74,0.77,3,211,3,0,0,0,manageme,high
13666,0.2,0.59,6,113,3,0,0,0,manageme,high
13669,0.4,0.62,4,127,5,0,0,0,accounti,low
13670,0.71,0.37,2,179,5,0,0,1,support,low
13671,0.84,0.73,4,197,3,0,0,1,technica,low
13676,0.49,0.66,3,155,3,0,0,1,sales,low
13682,0.48,0.9,4,208,3,0,0,0,sales,low
13683,0.84,0.66,3,209,2,0,0,0,sales,low
13685,0.28,0.59,6,281,3,0,0,0,product_,medium
13687,0.67,0.65,3,265,3,0,0,0,product_,medium
13688,0.5,0.53,3,142,3,1,0,0,product_,medium
13694,0.87,0.97,5,151,3,0,0,0,RandD,medium
13695,0.7,0.63,3,157,2,0,0,0,RandD,medium
13696,0.78,0.65,3,139,3,0,0,0,marketin,high
13697,0.71,0.53,4,196,2,1,0,0,sales,low
13703,0.61,0.88,5,146,7,1,0,0,marketin,low
13704,0.77,0.49,2,286,7,0,0,0,marketin,low
13705,0.51,0.64,3,203,3,0,0,0,sales,low
13708,0.31,0.86,3,266,7,0,0,0,sales,low
13709,0.54,0.76,3,183,3,0,0,0,sales,low
13710,0.56,0.66,4,264,3,0,0,0,sales,low
13711,0.65,0.77,4,205,3,0,0,0,sales,low
13717,0.65,0.89,4,204,8,1,0,0,support,low
13718,0.69,0.78,5,131,8,0,0,0,support,low
13719,0.93,0.74,5,248,8,1,0,0,support,low
13720,0.55,0.52,4,168,8,0,0,0,support,low
13725,0.98,0.49,3,199,10,0,0,0,technica,medium
13729,0.49,0.54,4,215,4,0,0,0,IT,medium
13732,0.77,0.64,3,190,10,1,0,0,IT,medium
13733,0.77,0.63,4,236,7,0,0,0,IT,medium
13736,0.81,0.47,4,153,7,0,0,0,product_,low
13739,0.25,0.89,4,154,10,0,0,0,manageme,high
13751,0.74,0.49,4,233,3,0,0,0,sales,medium
13752,0.44,0.41,3,125,7,0,0,0,sales,medium
13753,0.51,0.89,4,233,7,0,0,0,sales,medium
13754,0.86,0.57,3,162,7,0,0,0,sales,medium
13758,0.24,0.56,4,281,7,0,0,0,sales,medium
13760,0.65,0.94,4,184,7,0,0,0,sales,medium
13765,0.96,0.55,3,164,3,0,0,0,sales,medium
13766,0.66,0.51,4,254,2,0,0,0,sales,medium
13767,0.98,0.44,4,154,6,1,0,0,sales,medium
13768,0.56,0.79,5,248,3,0,0,0,sales,medium
13780,0.57,0.69,3,212,8,0,0,0,product_,low
13782,0.92,0.68,4,178,3,0,0,0,product_,low
13788,0.97,0.51,5,215,7,0,0,0,manageme,high
13789,0.55,0.78,4,261,3,0,0,0,manageme,high
13791,0.53,0.99,3,223,10,0,0,0,marketin,low
13794,0.58,0.91,3,195,10,0,0,0,support,low
13800,0.66,0.9,4,177,7,0,0,0,sales,low
13804,0.95,0.84,3,240,7,0,0,0,sales,medium
13808,0.59,0.59,4,197,7,0,0,0,IT,medium
13814,0.59,0.5,2,162,2,0,0,0,manageme,high
13815,0.69,0.86,5,195,6,0,0,0,manageme,high
13818,0.56,0.39,3,106,8,0,0,0,manageme,high
13822,0.89,0.86,4,153,3,0,0,0,accounti,low
13824,0.58,0.99,3,207,10,0,0,0,technica,low
13834,0.7,0.68,5,225,7,0,0,0,sales,medium
13843,0.49,0.78,4,254,10,0,0,0,manageme,high
13846,0.77,0.73,3,201,10,0,0,0,manageme,high
13847,0.59,0.73,4,247,10,0,0,0,manageme,high
13848,0.41,0.67,6,221,10,0,0,0,marketin,medium
13851,0.7,0.84,3,260,4,1,0,0,support,medium
13852,0.51,0.52,3,188,3,0,0,0,technica,high
13859,0.31,0.63,4,104,7,1,0,0,sales,medium
13860,0.17,0.66,6,174,3,0,0,0,sales,medium
13862,0.97,0.38,5,211,7,1,0,0,sales,medium
13865,0.65,0.82,5,265,3,0,0,0,IT,low
13869,0.73,0.57,3,146,2,0,0,0,product_,low
13877,0.96,0.85,4,173,3,0,0,0,marketin,high
13878,0.98,0.99,4,261,10,1,0,0,sales,low
13880,0.62,0.73,3,144,10,1,0,0,support,high
13881,0.69,0.43,5,113,8,0,0,0,technica,medium
13883,0.71,0.93,5,140,8,0,0,0,marketin,medium
13884,0.5,0.68,3,245,4,0,0,0,marketin,medium
13893,0.93,0.98,4,189,10,0,0,0,sales,medium
13894,0.58,0.67,5,133,10,0,0,0,technica,medium
13898,0.36,0.41,3,167,10,0,0,0,support,low
13901,0.51,0.76,4,140,3,0,0,0,support,low
13902,0.83,0.48,4,220,3,1,0,0,support,low
13911,0.5,0.83,5,258,2,0,0,0,IT,low
13912,0.7,0.88,3,159,2,0,0,0,IT,high
13913,0.53,0.73,3,163,3,1,0,0,IT,low
13914,0.87,0.9,3,174,2,0,0,0,IT,low
13918,0.42,0.44,3,183,2,0,0,0,product_,medium
13919,0.43,0.66,4,135,2,0,0,0,IT,high
13921,0.77,0.86,5,238,3,0,0,0,manageme,high
13924,0.75,0.66,5,234,2,0,0,0,manageme,high
13933,0.98,0.74,4,151,3,0,0,0,sales,medium
13934,0.16,0.95,6,117,7,0,0,0,sales,medium
13937,0.16,0.63,6,286,7,0,0,1,sales,medium
13938,0.57,0.82,5,233,7,0,0,1,sales,medium
13946,0.53,0.59,4,259,3,0,0,0,sales,low
13948,0.23,0.77,5,272,2,0,0,0,sales,low
13950,0.52,0.72,4,222,3,0,0,0,sales,low
13951,0.9,0.58,3,244,8,0,0,0,sales,low
13959,0.48,0.7,3,213,10,0,0,0,sales,medium
13963,0.99,0.92,4,265,4,1,0,0,product_,medium
13968,0.44,0.44,2,141,7,1,0,1,manageme,high
13969,0.73,0.78,3,262,7,1,0,1,manageme,high
13970,0.58,0.84,4,206,7,0,0,1,manageme,high
13971,0.74,0.98,3,166,3,1,0,1,manageme,high
13972,0.32,0.48,4,117,10,0,0,1,marketin,medium
13974,0.81,0.9,4,270,10,0,0,0,accounti,medium
13977,0.92,0.64,4,190,10,1,0,0,manageme,low
13979,0.91,0.65,5,214,3,1,0,0,marketin,low
13981,0.73,0.72,4,233,2,0,0,0,sales,low
13982,0.88,0.53,3,218,4,0,0,0,sales,low
13986,0.64,0.6,3,265,4,0,0,0,sales,low
13988,0.76,0.56,3,179,3,1,0,0,sales,low
13991,0.79,0.61,4,173,2,0,0,0,product_,low
13994,0.84,0.78,4,263,3,0,0,0,IT,low
13996,0.72,0.88,3,189,3,1,0,0,manageme,high
13997,0.53,0.91,4,167,4,0,0,0,manageme,high
13999,0.58,0.9,3,209,2,0,0,0,manageme,high
14002,0.9,0.54,4,172,4,0,0,0,sales,medium
14006,0.61,0.89,4,242,2,0,0,0,manageme,medium
14012,0.67,0.91,2,245,2,1,0,1,sales,medium
14016,0.64,0.88,3,252,2,0,0,0,sales,low
14021,0.93,0.51,4,110,3,0,0,0,product_,low
14022,0.73,0.9,5,184,3,0,0,0,IT,low
14026,0.53,0.47,6,106,6,0,0,0,manageme,high
14029,0.68,0.79,4,184,3,0,0,0,marketin,low
14032,0.74,0.55,4,262,3,0,0,0,support,low
14033,0.61,0.83,4,245,3,1,0,1,technica,low
14034,0.57,0.99,3,222,3,1,0,1,manageme,low
14038,0.81,0.81,5,250,4,0,0,1,sales,medium
14042,0.63,0.5,2,230,4,0,0,0,sales,medium
14043,0.81,0.81,4,212,2,1,0,0,sales,medium
14044,0.71,0.66,5,187,2,0,0,0,sales,medium
14045,0.7,0.83,5,241,2,0,0,0,sales,medium
14049,0.7,0.95,3,158,2,0,0,0,product_,medium
14051,0.49,0.62,4,161,2,0,0,0,IT,medium
14052,0.5,0.9,5,226,2,0,0,0,manageme,high
14054,0.68,0.75,4,258,3,0,0,0,manageme,high
14058,0.76,0.62,5,230,3,1,0,0,marketin,low
14061,0.2,0.7,4,225,5,0,0,0,support,low
14063,0.2,0.78,4,196,3,0,0,0,manageme,low
14067,0.92,0.94,2,224,2,0,0,0,sales,low
14070,0.53,0.64,3,168,3,0,0,0,sales,low
14071,0.51,0.56,4,168,2,0,0,0,sales,low
14072,0.78,0.9,5,158,3,0,0,0,sales,low
14074,0.92,1,4,261,4,0,0,0,sales,medium
14078,0.67,0.97,4,196,3,0,0,0,support,medium
14080,0.84,0.44,5,131,5,1,0,0,support,medium
14084,0.97,0.94,4,253,3,0,0,0,support,medium
14087,0.42,0.47,6,174,5,0,0,0,technica,low
14088,0.4,0.47,5,173,5,0,0,0,technica,medium
14091,0.78,0.8,3,256,2,0,0,0,IT,medium
14094,0.6,0.45,3,104,4,0,0,0,IT,low
14096,0.61,0.49,3,275,2,0,0,0,product_,low
14099,0.96,0.59,3,241,3,0,0,0,product_,low
14102,0.39,0.75,6,185,3,0,0,1,manageme,high
14103,0.49,0.4,2,148,2,1,0,1,manageme,high
14107,0.6,0.42,2,109,6,0,0,0,sales,low
14113,0.24,0.88,5,199,5,1,0,0,sales,medium
14116,0.16,0.68,5,149,7,1,0,0,sales,medium
14117,0.21,0.85,6,285,7,0,0,0,sales,medium
14120,0.67,0.39,2,207,7,0,0,0,sales,medium
14123,0.64,0.64,2,190,3,0,0,0,sales,low
14124,0.91,0.82,2,241,3,0,0,0,sales,medium
14125,0.96,0.68,3,206,3,0,0,0,sales,medium
14129,0.92,0.85,3,151,6,1,0,0,sales,low
14131,0.66,0.49,5,235,8,1,0,0,sales,low
14139,0.58,0.76,4,197,5,0,0,0,sales,low
14141,0.82,0.76,3,219,8,1,0,0,IT,low
14147,0.5,0.86,3,180,7,0,0,1,manageme,high
14149,0.82,0.74,3,229,7,0,0,1,manageme,high
14151,0.92,0.7,3,129,3,0,0,1,manageme,high
14154,0.88,0.74,3,273,10,0,0,0,sales,medium
14163,0.71,0.69,4,222,4,0,0,0,sales,medium
14165,0.48,0.72,3,143,4,0,0,0,sales,medium
14166,0.82,0.79,3,160,3,0,0,0,sales,medium
14167,0.83,0.76,2,255,7,0,0,0,sales,low
14174,0.92,0.64,2,104,7,0,0,0,product_,low
14176,0.82,0.8,5,205,3,0,0,0,IT,low
14177,0.84,0.81,4,236,3,1,0,0,IT,low
14180,0.8,0.8,4,146,3,1,0,0,IT,low
14181,0.6,0.85,3,242,2,0,0,0,IT,low
14183,0.85,0.89,4,150,3,0,0,0,accounti,high
14189,0.62,0.72,3,149,3,1,0,0,marketin,medium
14191,0.52,0.55,5,174,3,1,0,0,sales,medium
14193,0.49,0.89,4,201,8,0,0,0,sales,medium
14195,0.67,0.49,5,241,8,0,0,0,sales,medium
14203,0.6,0.53,2,235,7,0,0,0,IT,medium
14204,0.62,0.85,3,237,3,1,0,0,IT,medium
14211,0.5,0.73,4,180,3,0,0,0,IT,low
14214,0.11,0.88,7,272,4,0,1,0,sales,medium
14216,0.37,0.52,2,159,3,0,1,0,sales,low
14217,0.41,0.5,2,153,3,0,1,0,sales,low
14224,0.84,0.92,4,234,5,0,1,0,sales,low
14225,0.41,0.55,2,148,3,0,1,0,sales,low
14236,0.4,0.53,2,158,3,0,1,0,sales,low
14237,0.89,0.92,5,242,5,0,1,0,sales,low
14238,0.82,0.87,4,239,5,0,1,0,sales,low
14239,0.4,0.49,2,135,3,0,1,0,sales,low
14243,0.45,0.57,2,134,3,0,1,0,hr,low
14246,0.84,0.87,4,246,6,0,1,0,hr,low
14248,0.38,0.46,2,137,3,0,1,0,technica,low
14250,0.11,0.89,6,306,4,0,1,0,technica,low
14258,0.4,0.55,2,147,3,0,1,0,support,low
14260,0.4,0.54,2,148,3,0,1,0,support,low
14263,0.44,0.55,2,135,3,0,1,0,support,low
14268,0.11,0.94,7,255,4,0,1,0,support,low
14270,0.38,0.54,2,128,3,0,1,0,technica,low
14271,0.85,1,4,225,5,0,1,0,technica,low
14275,0.36,0.56,2,132,3,0,1,0,IT,medium
14282,0.74,0.99,2,277,3,0,1,0,IT,medium
14291,0.39,0.56,2,142,3,0,1,0,accounti,low
14292,0.45,0.54,2,140,3,0,1,0,support,low
14295,0.84,0.85,4,249,6,0,1,0,marketin,low
14296,0.11,0.77,6,291,4,0,1,0,marketin,low
14300,0.37,0.57,2,130,3,0,1,0,sales,low
14301,0.1,0.79,6,291,4,0,1,0,sales,low
14302,0.4,0.5,2,130,3,0,1,0,sales,low
14305,0.46,0.55,2,129,3,0,1,0,sales,low
14307,0.37,0.51,2,155,3,0,1,0,sales,low
14311,0.9,1,5,221,6,0,1,0,sales,medium
14317,0.24,0.46,7,224,5,0,1,0,accounti,medium
14318,0.91,1,4,257,5,0,1,0,accounti,medium
14319,0.44,0.5,2,148,3,0,1,0,accounti,medium
14320,0.71,0.87,3,177,4,0,1,0,hr,medium
14321,0.4,0.49,2,155,3,0,1,0,hr,medium
14322,0.43,0.47,2,144,3,0,1,0,hr,medium
14323,0.09,0.85,6,289,4,0,1,0,hr,high
14324,0.43,0.52,2,160,3,0,1,0,technica,low
14333,0.4,0.46,2,135,3,0,1,0,technica,low
14334,0.75,1,4,216,6,0,1,0,technica,low
14338,0.38,0.49,2,132,3,0,1,0,support,low
14341,0.37,0.45,2,151,3,0,1,0,support,low
14343,0.38,0.57,2,140,3,0,1,0,support,low
14347,0.31,0.84,7,133,5,0,1,0,technica,low
14349,0.42,0.48,2,129,3,0,1,0,manageme,low
14353,0.45,0.53,2,155,3,0,1,0,IT,low
14354,0.11,0.8,6,256,4,0,1,0,IT,low
14358,0.76,0.92,4,239,5,0,1,0,product_,low
14360,0.84,0.88,4,263,5,1,1,0,marketin,low
14362,0.11,0.91,6,278,4,0,1,0,marketin,low
14363,0.45,0.56,2,154,3,0,1,0,marketin,low
14364,0.37,0.52,2,143,3,0,1,0,marketin,low
14370,0.39,0.5,2,136,3,0,1,0,manageme,low
14374,0.45,0.51,2,147,3,0,1,0,sales,low
14377,0.11,0.84,7,296,4,0,1,0,sales,low
14378,0.43,0.55,2,129,3,0,1,0,sales,low
14384,0.11,0.78,7,278,4,0,1,0,sales,low
14386,0.7,0.53,2,274,4,0,1,0,sales,low
14393,0.1,0.84,6,261,4,0,1,0,accounti,medium
14394,0.89,0.99,5,257,5,0,1,0,accounti,medium
14398,0.09,0.85,6,297,4,0,1,0,hr,medium
14401,0.44,0.51,2,156,3,0,1,0,technica,high
14407,0.09,0.8,6,304,4,0,1,0,technica,low
14410,0.1,0.89,7,285,4,0,1,0,technica,low
14412,0.9,0.82,5,259,5,0,1,0,support,low
14413,0.39,0.5,2,135,3,0,1,0,support,low
14414,0.76,1,5,219,5,0,1,0,support,low
14416,0.87,0.9,5,254,6,0,1,0,support,low
14417,0.38,0.5,2,153,3,0,1,0,support,low
14423,0.39,0.5,4,294,3,0,1,0,technica,low
14425,0.45,0.46,2,153,3,0,1,0,manageme,low
14426,0.4,0.53,2,151,3,0,1,0,IT,low
14427,0.36,0.51,2,155,3,0,1,0,IT,low
14428,0.36,0.48,2,158,3,0,1,0,IT,low
14432,0.1,0.84,6,286,4,0,1,0,product_,low
14436,0.4,0.56,2,149,3,0,1,0,accounti,low
14441,0.78,0.98,5,239,6,0,1,0,marketin,low
14443,0.92,0.99,5,255,6,0,1,0,sales,low
14445,0.42,0.56,2,134,3,0,1,0,support,low
14448,0.4,0.53,2,151,3,0,1,0,marketin,low
14453,0.37,0.46,2,156,3,0,1,0,sales,low
14454,0.38,0.53,2,156,3,0,1,0,sales,low
14458,0.37,0.48,2,159,3,0,1,0,sales,low
14459,0.46,0.49,2,148,3,0,1,0,sales,low
14460,0.87,0.91,4,228,5,0,1,0,sales,low
14461,0.11,0.84,6,298,4,0,1,0,sales,low
14462,0.79,0.87,5,261,5,0,1,0,sales,low
14465,0.87,0.98,4,248,5,0,1,0,sales,low
14477,0.84,0.93,4,251,5,0,1,0,technica,medium
14478,0.11,0.95,6,286,4,0,1,0,technica,medium
14483,0.11,0.84,6,251,4,0,1,0,technica,medium
14485,0.09,0.96,6,296,4,0,1,0,technica,low
14486,0.11,0.9,6,254,4,0,1,0,technica,low
14487,0.81,0.95,5,238,6,0,1,0,technica,low
14489,0.74,0.89,5,229,6,0,1,0,support,low
14490,0.09,0.78,6,254,4,0,1,0,support,low
14491,0.82,0.81,4,233,4,1,1,0,support,low
14492,0.1,0.98,6,268,4,0,1,0,support,low
14493,0.27,0.56,3,301,3,0,1,0,support,low
14495,0.1,0.93,6,289,4,1,1,0,support,low
14496,0.38,0.47,2,144,3,0,1,0,support,low
14503,0.87,0.84,5,231,5,0,1,0,IT,low
14505,0.11,0.91,6,308,4,1,1,0,IT,low
14506,0.1,0.93,6,253,4,0,1,0,IT,medium
14508,0.39,0.55,2,156,3,0,1,0,product_,medium
14512,0.45,0.55,2,151,3,0,1,0,IT,medium
14516,0.89,0.87,5,255,5,0,1,0,RandD,medium
14517,0.45,0.47,2,135,3,0,1,0,RandD,medium
14518,0.37,0.46,2,149,3,0,1,0,marketin,high
14519,0.11,0.81,5,287,4,0,1,0,sales,low
14524,0.4,0.54,2,139,3,0,1,0,marketin,low
14530,0.11,0.94,6,276,4,0,1,0,sales,low
14531,0.4,0.46,2,130,3,0,1,0,sales,low
14533,0.82,0.84,5,244,5,0,1,0,sales,low
14536,0.37,0.45,2,131,3,0,1,0,sales,low
14543,0.11,0.85,7,302,4,0,1,0,sales,low
14546,0.1,0.81,6,290,4,0,1,0,accounti,medium
14548,0.77,0.87,5,266,5,0,1,0,accounti,medium
14551,0.1,0.91,6,246,4,0,1,0,hr,medium
14553,0.37,0.47,2,141,3,0,1,0,technica,medium
14558,0.81,1,4,253,5,0,1,0,technica,low
14559,0.11,0.8,6,282,4,0,1,0,technica,medium
14560,0.11,0.84,7,264,4,0,1,0,technica,medium
14561,0.4,0.46,2,149,3,0,1,0,technica,medium
14562,0.09,0.8,6,304,5,0,1,0,technica,medium
14563,0.48,0.93,3,219,6,0,1,0,technica,low
14568,0.41,0.55,2,154,3,0,1,0,support,low
14570,0.31,0.62,6,135,5,0,1,0,support,low
14571,0.09,0.91,6,275,4,0,1,0,support,low
14574,0.41,0.54,2,145,3,0,1,0,support,low
14579,0.4,0.56,2,131,3,0,1,0,IT,low
14581,0.1,0.82,6,266,4,0,1,0,IT,low
14582,0.37,0.45,2,142,3,0,1,0,IT,low
14584,0.39,0.48,2,141,3,0,1,0,product_,medium
14586,0.86,0.84,5,254,5,0,1,0,product_,medium
14588,0.56,0.71,4,296,2,0,1,0,IT,medium
14593,0.38,0.46,2,145,3,0,1,0,hr,medium
14595,0.38,0.51,2,159,3,0,1,0,sales,medium
14599,0.1,0.97,6,247,4,0,1,0,manageme,medium
14601,0.42,0.57,2,154,3,1,1,0,marketin,medium
14603,0.45,0.55,2,148,3,0,1,0,sales,low
14604,0.84,1,4,261,5,0,1,0,sales,low
14606,0.42,0.56,2,133,3,0,1,0,sales,low
14608,0.46,0.57,2,139,3,0,1,0,sales,low
14610,0.87,0.83,4,265,6,0,1,0,sales,low
14612,0.91,1,5,251,6,0,1,0,sales,low
14614,0.74,1,5,275,5,0,1,0,sales,low
14615,0.92,0.93,5,240,5,0,1,0,sales,low
14618,0.73,0.99,5,241,5,0,1,0,sales,low
14622,0.28,0.45,6,218,4,0,1,0,accounti,low
14623,0.84,0.99,4,262,6,0,1,0,accounti,medium
14626,0.91,0.97,5,233,5,0,1,0,hr,medium
